quote_id,quote,character
519,"They say that laughter is the best medicine so Stanley, you can throw away those pills. You are cured. Actually, you should… better hold onto them pills, just in case.",Michael
520,"I am a theatrical person. Growing up, I always thought I would become an actor. Because I have, these memorization tricks that I use. Um, for instance, I learned the Pledge of Allegiance by setting it to the tune of Old MacDonald. I pledge allegiance to the flag of the United States of America, and to the republic for which it stands, one nation under God. With a woof-woof here, and a woof-woof there. Here a woof, there a woof. Everywhere a woof, woof. Um, you get it.",Michael
521,"I have now memorized all of your names. Shirty, Mole, Lazy Eye, Mexico, Baldy.",Michael
522,And I turn it on and I say ‘Prepare yourself for the Utica Chainsaw Massacre.’,Michael
523,...,Michael
524,"Oh, wow look at those. How nice for you. Up there, front and center, beautiful. I think they would look better right here. They’re very pretty and I wouldn’t want them to fall.",Michael
525,"Just about everyone in this office is single right now. Including me. And everyone is experiencing an incredible amount of emotional pain. Especially me, because of my great capacity for emotion, and it is my first Valentine’s Day since Holly, so I think that I am well qualified to understand that these people need to be protected from having love shoved into their faces.",Michael
526,"These people need love and I am going to get it for them Who cares if we sell a little bit less paper today? A great boss cares more about the happiness of his employees then anything else. I am going to be cupid, and I am going to shoot my sparrow at unsuspecting victims, and they are going to get hit and say “I’m in love I was hit by cupid’s sparrow.” Funny little bird, but he gets the job done.",Michael
527,"It’s going very well. People are mixing, a lot of hope. Cause that’s what you hate to see, when hope gets crushed. Sorry, thought I heard somebody coming in. Um, so it’s not too late.",Michael
528,"Four months ago, I dated a woman named Holly and, um, this is actually the first time that I’ve even considered getting back into that arena again. You know what, sometimes it’s not about whether Cinderella gets her slipper back, but it’s about the fact that the prince even picked up the slipper at all. There’s a lot of princesses out there. You know, they have all different sizes and shapes of feet and hands so I think, I think my odds are pretty good.",Michael
529,"The Willy Wonka Golden Ticket promotional idea is probably the best idea I have ever had. It’s probably the best idea anybody has ever had. Three days ago, I slipped five pieces of gold paper into random paper shipments. This entitles the customer to ten percent off of their total order. It will be a day for them that is full of whimsy, and full of excitement and full of fantasy.",Michael
530,My golden ticket idea? OK. Why would anyone think that this is my golden ticket idea? There is a one in 13 chance that this could be anybody’s golden ticket idea. That…,Michael
531,"I have an idea for a fancy men’s shoe store called Shoe La La. And it’s just men’s shoes for the special occasions in a man’s life, like the day that you get married or the day your wife has a baby, or for just lounging around the house.",Michael
532,"What am I gonna do? I’ll tell ya what I’m gonna do. I gonna do a little bit of this, a little bit of that. I gonna stay up all day. Gonna sleep it up all night. I’m gonna give it a OHH! HEY! HO! And I’m going to stop worrying about calories.",Michael
533,You know what. I had a great time at prom. And no one said ‘Yes’ to that either.,Michael
534,"People turn to their families all the time when they need help starting out and if my Nana’s investment club can help the Michael Scott Paper Company become a reality, then I’m sure that’s what she would have wanted. Does want.",Michael
535,"You gotta have some extra space. Philly, work with me here. There’s gotta be some sort of secret office that you have… lurkin’ around… some awesome, free, keep it off the books… Oh, no. Not there. That would be humiliating.",Michael
536,"I did what I had to do. I stepped in. I took charge. That’s what being a man is. And earlier today, I was freaking out. Pam stepped up. She was the man. Don’t think a woman can be a man? Well, then that’s your stereotype, not mine.",Michael
537,"I would like to invite you all to come away with me, on a journey. Welcome! To the Michael Scott Paper Company!",Michael
538,"I don’t know I think we’ve done absolutely everything you can do to prepare for the day. I’ve updated our contacts, I have gotten quotes from suppliers. I have sent out an E-vite for our big grand opening pancake luncheon. Six yeses, one maybe, only eleven noes. Um, and 788 not yet replieds. But of that group, 782 have viewed it.",Michael
539,"I am going to need 800 of these, on nice bright paper. It is a coupon for unparalleled customer service.",Michael
540,"They always say that it is a mistake to hire your friends and they are right! So, I hired my best friends. And this is what I get?",Michael
541,"Maybe the Michael Scott Paper Company was a huge mistake. I should leave. I should go, and start my own paper company. That’ll show ’em.",Michael
542,"Who would have thought, that the thing that would save this company would be work? And pancakes? In the end, this day definitely had its ups and downs. I realize that we don’t have the biggest office. Which is a surprise, because 165 square feet sounds like a lot. But, we have people with the biggest hearts. And I think for a small company that is really Someone went to the bathroom. That is really what’s important.",Michael
543,"I color code all my info. I wrote “gay son” in green. Green means go, so I know to go ahead and shut up about it. Orange means “Orange you glad you didn’t bring it up?” Most colors mean “Don’t say it.”",Michael
544,"I wanted to start a company, not a war. Because in a war, you always fight those you are closest to. And the great tragedy of the civil war is that brother fought against brother. For what? What purpose did that serve? Apart from abolishing slavery? In that case, war was the right choice. This doesn’t feel as important though. That’s just how the world works, I guess.",Michael
545,"He gives me leads and I take the leads from him and in exchange it makes him feel good. And if a friend can’t make you feel good, then I don’t want any friends. Except Dwight, because he is our only source of fertile leads.",Michael
546,Betrayal ain’t just a river in Egypt.,Michael
547,"Time to make the donuts. Come on. Whoa! No, I promise I won’t do it again. Come on. De-nied!",Michael
548,"Hello! Time to make the donuts! Oh, Halpert! Whoa! Boner patrol. Arrest that man! Your donuts make me go nuts! Hey Pam.",Michael
549,"Hi, Jerry. Michael Scott. Well, this is slightly embarrassing. Um, I’m going to have to… ask you to pay me a little bit more money for that delivery we dropped off yesterday. Yeah. We did. We got the check, but we’re just going to need a much, much bigger check.",Michael
550,There are certain defining moments in a person’s life. The day he is born. The day he grows hair. The day he starts a business. And the day he sells that business back to Dunder Mifflin. What have I learned from all of this? It is far too early to tell. I just know that I am flying high and I don’t even want to think about it. I just want to enjoy it.,Michael
551,"When I needed salespeople for my new paper company, everyone here turned their back on me. Am I going to ask them to beg for forgiveness? No. Am I going to ask for big, crying apology? No. Am I going to ask them to slit their wrists for me? No. I just want a tiny, microscopic version of that.",Michael
552,"The old Michael Scott might have taken this, but not the new Michael Scott. They are in for a bitter surprise. I am not to be truffled with.",Michael
553,"No matter how I look at this, I am in the wrong. And I have looked at this thing, like a hundred different ways. From my point of view, from their point of view…98 others. And the bottom line, I am in the wrong. I’m the bad guy.",Michael
554,I have a very difficult decision to make. It’s like last week I was at the video store. Do I rent Devil Wears Prada again? Or do I finally get around to seeing Sophie’s Choice? It is what you would call a classic difficult decision.,Michael
555,"Oh, no. I still have the lease on the Michael Scott Paper Company, so occasionally I will sneak down here for a little coffee and dancing. I actually dance all the time. Tip-toeing around corporate – it is a ballet. When I am breaking all the rules, I am break dancing. And expresso.",Michael
556,"At Dunder-Mifflin there is a very strict no lunch with the boss policy and I don’t know who instituted it. I think it started right after my predecessor stepped down, but at the Michael Scott Paper Company I really enjoyed having lunch with Pam and Ryan everyday. So, rules be damned, I wanna have lunch with these people.",Michael
557,"Guys, I believe that I have figured out what is up your butts. There’s no reason to be scared. The bad man is gone.Charles is gone.",Michael
558,"Charles really did a number on these guys. They are way too focused on work. When I was in charge, this place was like Dave and Buster’s People just hanging out, having, fun, eating apps. I don’t know. It’s like Dave died or something.",Michael
559,"Now I know what the founders of Phillip-Morris felt like. you just want to give people a smooth, fun way to relax and suddenly you’re just some terrible monster.",Michael
560,I guess they got what they want. I am eating alone. Might as well be dinner.,Michael
561,It’s better than I imagined it!,Michael
562,My grandpa was the funnest guy I ever knew. He would sing. He would dance. He would….fall down. But then…he started going to these meetings and everything changed. He…stopped going out at night. He got a job. The fun just dried up. It was really sad. I don’t want that to happen to you guys. I’m not gonna let it happen.,Michael
563,...,Michael
564,"I lied to Kevin. Holly and I can never be just friends. I wrote down a list of bullet points why Holly and I should be together, and I’m going to find the perfect moment today and I am going to tell her. Number one: “Holly, you and I are soup snakes.” The-and the reason is… because… in terms of the soup, we like to- that doesn’t make any sense. We’re soul mates. Holly and I are soul mates.",Michael
565,"I didn’t find a perfect moment, because I think that today was just about just having today. And I think that we are one of those couples with a long story, when people ask how they found each other. I will see her every now and then, and… Maybe one year she’ll be with somebody, and the next year, I’ll be with somebody, and it’s gonna take a long time… And then it’s perfect. I’m in no rush.",Michael
566,"I hate, hate, hate being left out. Whether it’s not being picked for a team, or being picked for a team and showing up and realizing the team doesn’t exist. Or that the sport doesn’t exist? I should’ve known. Poopball?",Michael
567,"I am very happy right now. Thrilled perhaps, to be part of the office, to be part of the conversation. When you have somebody’s attenton, and their eyes are lighting up because they are very interested in what you have to say, that is a great feeling, and I experienced that firsthand today. It is wonderful to be the center of attention.",Michael
568,"How do you un-tell something? You can’t. You can’t put words back in your mouth. What you can do is spread false gossip so that people think that everything that’s been said is untrue, including “Stanley is having an affair.” It’s like the end of Spartacus. I’ve seen that movie half a dozen times, and I still don’t know who the real Spartacus is, and that is what makes that movie a classic whodunit.",Michael
569,"Well, it turns out that Teri was already suspicious, because she had caught Stanley and Cynthia a few months ago. So Stanley promised that he would stop, and he did, end of story. Well, not exactly. Uhh, Cynthia kept calling him, she would not stop calling him, and she was in love with him. Oh, and get this. Cynthia, also married. So… you can’t stop love, I guess and quite frankly, I don’t think you should ever try.",Michael
570,"Am I worried that Jim and David are having a meeting without me? No, because we are the Three Amigos. And once in awhile one of the Amigos will go off… to the bathroom… while the other two have a secret meeting.",Michael
571,"What is Jim telling him? That I can’t handle this job? That ‘s bull crap. That is bull crap. Although, it has been chaotic lately. Corporate shut down the Buffalo branch which left us to absorb all of their clients. I will tell you there has been work everyday. Had to come in on a Saturday. To retrieve… I left my cell phone here.",Michael
572,Wallace had to show up on the one four month period that I’m completely overwhelmed.,Michael
573,"You know when they say it’s so crazy it just might work? Well, I don’t believe that. I say go for the air-tight plan and that is why I am having Andy wheel me into the conference room inside a makeshift cheese cart. It is just elegant.",Michael
574,I can’t help but feel partially responsible.,Michael
575,Pam and Jim’s wedding will be the single best pick up destination in the history of the universe.,Michael
576,"When Mary was denied a room at the inn… Jesus was born. When Michael was denied a room at the inn, we don’t know what happens because that story hasn’t been told yet.",Michael
577,"They have hilarious material and they are going to totally deliver it wrong. I would kill with the brother stuff. It should be me… up there. It should be me and Pete, not Pete and Tom.",Michael
578,"I am actually great with old women. In fact, for the longest time, my best friend was my grandma… and then she met Harriet and now she thinks she’s better than everybody.",Michael
579,Why don’t you take a picture. It’ll last longer. God. Can’t I get a little privacy?,Michael
580,"The fundamentals of business by Michael Scott. Over one billion sold. More than the Bible, I’m not surprised. Chapter one. The businessman…",Michael
581,"There is nothing more insulting to a great salesman, than having to listen to a bad salesman. It’s like a great basketball player having to listen to a bad basketball player.",Michael
582,"If there is one thing I hate more than the mafia it is a liar. I wish the mafia would go out and kill all the liars. Bury them in my yard. And I wouldn’t tell the cops a thing. Not that I would be lying per se. But I would just get really quiet, all of a sudden.",Michael
583,Blind-guy McSqueezy. How do I describe it? It is a character I’ve been workshopping whose lack of vision gets him into all sorts of trouble. The women in my improve class absolutely hate him.,Michael
584,"That could have gone one of two ways, but I never expected her to get upset.",Michael
585,"I don’t need to be friends with Pam. I have plenty of female friends. My mom, Pam’s mom, my aunt… although she just blocked me on IM, what’s her face from Quiznos, I see her four times a week.",Michael
586,I am going to scare these kids so bad.,Michael
587,Why is Christmas the only holiday that can have a message?,Michael
588,"Jim’s a good kid. He can handle a lot but sometimes you have to call in a master. I, uh… why would you date an amateur when you could date a professional?",Michael
589,I’m not usually the butt of the joke. I’m usually the face of the joke. I wish Jim had fallen into that pond and he’d have to put on my suit and it’d be too short and he’d look… Damn it! He’d still look good.,Michael
590,Ok.,Michael
591,Jim is jealous of me? Jim is jealous of me.,Michael
592,"Birthday lunch. Birthday lunch– there is no better medicine than birthday lunch. It’ll cure all of your “Gee I don’t know if Michael should be dating my mother” and fixes all occurrences of “I don’t really see them together”. So, open wide Pam and take a big old spoonful of birthday lunch medicine. Take with food.",Michael
593,The only time you should care about a woman’s age is if she is too young for you and I am not robbing the cradle. If anything I am robbing the grave.,Michael
594,Do I really want to go snowboarding? No. But I would like to if I wanted to.,Michael
595,"Honestly, for a long time I thought I was going to grow old with Holly. And then I met Helene. And she is great and she already knows and has done everything that I have ever wanted to do and can tell me about it. But, I think I want to do those things myself.",Michael
596,Am I scared of getting hit in the face? No. Everyday weirdo’s pay dominatrix’s hundreds of dollars for that very privilege. I’m scared I’m gonna love it. Let’s do this.,Michael
597,"As I watched Pam’s big, strong hand coming towards my face I saw my entire life flash before my eyes. And guess what? I have four kids. And I have a hover-car and a hover-house. And my wife is a runner and it shows. And Pam and Jim are my best friends and our kids play together. And I am happy and I am rich and I never die. It doesn’t sound like much, but its enough for me.",Michael
598,"Games have the power to distract people from stressful situations. Battleship got me through my parents’ divorce. Operation got me through my vasectomy, i.e., my operation. I don’t think I would have been able to endure my breakup with Holly had it not been for Toss Across.",Michael
599,I do believe that the game is a big hit. People are really diving into their characters.,Michael
600,"There has been a lot of murder and a lot of intrigue. My little heart can barely take it no more. Today is the hardest I have worked in a long, long time.",Michael
601,"Alan Brand is the CEO of the company, if title’s important to you, has personally invited moi to go to New York to the shareholder’s meeting and sit up on the stage with the board of directors. And at some point they are going to introduce me as the most successful branch manager that they have. And then Michael Scott turns and waves to the crowd… and the crowd goes wild.",Michael
602,"I am not going to do the twirl. Alright? It’s not even a twirl, it’s a spin. I might do the spin.",Michael
603,Town cars suck. Town car is something that a company sends when they’re in trouble. A limousine is something that a company sends when they have cause for celebration. And in this case I think we are celebrating me.,Michael
604,"Oh. There he is. Come on in. Come on in. Gentleman, I would like you to meet Oscar. Come on in. Don’t be shy. This is Oscar Martinez. Oscar, why don’t you come over here. Let me present you. Step up. Step up there. Oscar is an accountant extraordinaire at the Scranton branch and he has a wonderful idea as to how to get us out of this murky, murky situation. Take it away.",Michael
605,...,Michael
606,"Yes it is a thrill to be honored by one’s company. To have the people that you work for stop for a minute and say, ‘Wow. Great job.’ That is what it is all about. Not the perks. Perks? The perks. I could take or leave the perks. Limos are for people who make the company money not lose millions and have no plan. So we’re leaving early. After all, we are the only ones with anything to celebrate.",Michael
607,Oscar! Oscar! Come on! There he is! There he is! Go! Go! Go! Go! Go! Go! Go! Scranton! Scranton! Scranton! Dunder Mifflin!,Michael
608,"I just, I fell in love with those kids. and I didn’t want to see them fall victim to the system, so I made them a promise. I told them that if they graduated from high school, I would pay for their college education. I’ve made some empty promises in my life, but hands down, that was the most generous.",Michael
609,"If this were Russia, yeah sure. Everyone would go to one Santa, and there would be a line around the block and once you sat on her lap and she’d ask you what you wanted, you would say probably “freedom.” At which point the KGB would arrest you and send you to Siberia. It’s a good thing Russia doesn’t exist anymore.",Michael
610,"I don’t ask for much for Christmas, I really don’t. It’s not like I’m begging people to buy me diamonds and …broach pendants. “Oh buy me something expensive or I’m gonna kill myself.” That’s not – I don’t care about that. All I want to be is Santa. And, you want to take that away from me? Fine. Go ahead. But when you need my help because I am ruining everything, don’t look at me.",Michael
611,"Earlier today this office needed a Santa. And then it needed a second Santa. And then it needed a Jesus. And now, it needs a Michael. And that’s one suit Phyllis cannot fit into.",Michael
612,"He told me where his kids go to school. I call the school, I tell them I’m a pediatrician. They patch me through to his secretary. I use my little girl voice. Badda bing, badda boom.",Michael
613,"I left a copy of Best American Mystery Stories 1999 in Toby’s favorite stall. So, yes, I think I bought us some time.",Michael
614,I feel very sorry for that banker because he has to evaluate what we are worth. He has to decide what we are capable of and how do you do that? What is Jim capable of… or Pam… or Kevin?,Michael
615,"Dunder Mifflin was recently bought by an electronics company named Sabre. They stepped in at the 11th hour, and they saved our asses. Although David Wallace said that we were the one branch that was actually working right, so we probably could have saved our own asses. We didn’t need them touching our asses.",Michael
616,"Oh! Wow. Awesome. For accounting, a brand new printer. And for the sales staff, a new fax machine. This cord has Creed written all over it. And whoever would like a brand new scanner can come visit it in my office. Thank you.",Michael
617,Gabe seems tall. Hope we get along. Had a very good thing going with David Wallace. He was a good guy. He was somebody I could trust. Here he is. You can really see that he is ok taking a picture with me. Even though I was there for disciplinary reasons.,Michael
618,No. Don’t like that.,Michael
619,"Mm, nope. Don’t like that.",Michael
620,"There is a small part of me that is actually very excited about this new company. But 70 percent of me is water, and the other part, the real part, the part that has feelings and emotions and thoughts and makes decisions and, if I can be crass, makes babies, that part thinks that all of these changes suck ba –",Michael
621,I miss the old Dunder Mifflin. Too much change is not a good thing. Ask the climate.,Michael
622,There are very few things that would make me not want to team up with David Wallace. And Suck It is one of ’em.,Michael
623,"Well, that’s not the David Wallace that I remember. That is some sort of weird creature that lives in David Wallace’s house. Oh, my god. Alright. Just get me out of here.",Michael
624,"Hello. Is anybody home? Oh, thank you, Erin. Now if everyone would please ready their canteens, so I can fill them with the sweet, sweet nectar of Gabe’s homeland, and then propose a toast. Here we go.",Michael
625,You know when people say getting fired was the best thing that ever happened to them? I feel sorry for those people. That’s the best thing? Really? Ugh.,Michael
626,"Today, Jo Bennett, the CEO from Sabre, is coming to see us here for the first time. She bought us sight unseen, like a mail-order bride, so she’s gotta be kinda nervous. I mean, are we ugly? Are we smart? Are we cool? Are we too cool? Do we speak English?",Michael
627,"I have been saying the word “manager” a lot, so whenever Jo thinks “manager” she thinks of me. Camel cigarettes did the same thing with Joe Camel by making him look like a penis. I can’t even go near a cigarette now without thinking of a penis. And vise-versa.",Michael
628,"Well, according to the manual, there is no cap on commissions. I have been hustled.",Michael
629,"Um, I am sort of a master of distraction. When I was a kid, my mom received compliments left and right from my teachers on how I was always able to distract others in class. Try to think, what were the first thirteen colonies? Mm-hmm, mm-hmm.",Michael
630,That kid’s going to have a lot of hair.,Michael
631,"Well, when you least expect it, expect it. I am going to fill the empty voids in your life with love. I am going to fill that empty hole in your body with another person. And, like Cupid, I am going to shoot you with love.",Michael
632,"No, Kevin doesn’t have an elephant heart. But he is very sensitive. And it won’t kill Erin just to go and have lunch with him in the break room like I promised him… I bet his heart is enlarged, though.",Michael
633,"There is no greater feeling than when two people who are perfect for each other overcome all obstacles, and find true love. And that is what I thought that Erin and Kevin were going to find today… I think I’m going to be sick…",Michael
634,"It is St. Patrick’s Day, and here in Scranton that is a huge deal. It is the closest that the Irish will ever get to Christmas.",Michael
635,"When you work for Sabre, only one thing matters. And I don’t care if you’re a loser, or you practice bestiality, if Jo likes you, you are in. And I am in!",Michael
636,Let’s follow the chain of events. Jo likes Michael. Jo invites Michael to house. Jo doesn’t like Michael anymore. Hmmm.,Michael
637,"Do I really want to turn out like Gabe? Twenty-six. Single. Tied to my desk. No life, no family. I want to have been married by the time I would’ve turned thirty. That’s just – that’s just depressing.",Michael
638,"Over the last few weeks, things have been changing here. Sabre says it is our duty to support the sales team and the salesmen are letting it go to their heads. I think it’s kind of screwed up, because the way this place used to work was: make friends first, make sales second, make love third, in no particular order.",Michael
639,"Today I turned an office crisis into a teachable moment. A lesser manager would have screwed this day up royally Some yokel sitting behind his desk saying take a lead, learn nothing Some people shouldn’t be in this business.",Michael
640,"Well, it’s not exactly fair. He’s got all of his weight that’s helping him go down.",Michael
641,"Well, apparently, Michael Scott is on a date. And that, that my friend, changes everything.",Michael
642,"Hi, I’m date Mike. Nice to meet me. How do you like your eggs in the morning?",Michael
643,"I would say I kind of have an unfair advantage because I watch reality dating shows like a hawk, and I learn. I absorb information from the strategies of the winners and the losers. Actually, I probably learn more from the losers.",Michael
644,I’ve been trying. I’ve been trying to keep it going. Erin is just weird.,Michael
645,Did you have a… did you like your lunch? Did you have a good lunch? Did you like that? Did you enjoy your food? It was good. I liked my lunch.,Michael
646,"I believe that every man, woman, and child in this country should learn how to speak Spanish. They are our neighbors to the South, and this would be a healing thing for… for all of North America. And… I am going on vacation next week to Cancun.",Michael
647,"There’s this woman I met a few weeks ago. Her name is Donna, the manager of Sid & Dexter’s and, right now, we’re in the midst of a passionate love affair. Um, no. But she is coming by today. Maybe to buy some printers, so…",Michael
648,"It’s subtle. That’s how it works. I show her an image that turns her on. 	And then she looks at me, then back at me, then back at the image. Soon, she doesn’t know what is me, what is the image. She just knows that she’s turned on.",Michael
649,"What sort of movie would Rudy have been if he had just stopped, given up, after two rejections? Would have been a lot shorter. Probably been a lot funnier. But it would have ultimately been a disappointment. I still would have seen it, but that’s not… the point.",Michael
650,You know what? It doesn’t matter. Because I know it happened. And that is all that counts. I did do it!,Michael
651,"Ooh! Things with Donna are so… oh-ho-ho! They’re going great. I, uh… we’re just clicking on every level. Emotionally and sexually and… orally and I am not used to relationships going this well. I’m actually having trouble focusing on my job. And I like it!",Michael
652,"Ever since I found out that Donna might be cheating on me, I have not eaten or slept. This not knowing, that’s what’s killing me.",Michael
653,"Toby has been leaving radon kits everywhere, like he owns the place. The first time I threw mine away, I thought it was an ant trap. But I figured I’d rather live with ants than with his creepy little disc. The second time… I thought it was one of those, you know, those things you turn over and it moos. Like a cow thing. But upon closer examination, it was another ant trap, so I threw it away. And the third time… I did it out of spite.",Michael
654,"I like Donna. Is it wrong to keep seeing her? Depends on who you ask. I mean, if you ask her husband… or you took a random poll, yeah, it’s wrong.",Michael
655,I have got big balls.,Michael
656,"How do I feel about breaking up with Donna? Good. Moral. I feel proud. Like a grownup. That was not easy because I really liked her a lot. And I’m a little bit emotional right now because I know that I absolutely made the right decision. At the end of the day, we have to do what’s right. And it was either living with myself or… being happy. And I picked… the… former.",Michael
657,"Apparently, there are allegations that Sabre printers can cause a fire. So they asked me to give a statement to the press. I’m like, what? All right. So I do it. It’s on TV last night. And it’s in the paper today. And it’s online. And then I call Froggy 98.7, the request line. I talk to the host about it on the air. It’s like, come on, people, enough.",Michael
658,"Really? A baby otter? Okay, um, count me in as who cares. It’s not even that interesting a baby otter, it can’t even stand up. It’s trying to stand up… there it goes.",Michael
659,"I basically swore up and down that none of my employees did it, and then I find out that one of my best ones did. And now he’s probably going to get fired for it. And if that is not poetic justice, I don’t know what is.",Michael
660,Two whistleblowers… two! I always thought Darryl and Pam might get me fired for something I said.,Michael
661,"Are we going some place far away? I know you said no questions, but… I have an early dinner that I need to get to… with the Chief of Police.",Michael
662,"We at Sabre have betrayed the trust that we have built with our customers. We regret our slow response and our lapse in candor and judgment. At this time, we are issuing a full recall of all Sabre GH400 printers. We will not rest until this problem is solved. There will be no questions. Are there any questions?",Michael
663,"I suppose summer had to end sometime. It’s sad, though, because I had a great summer. I got West Nile virus, lost a ton of weight. Then I went back to the lake. I stepped on a piece of glass in the parking lot, which hurt. That got infected even though I peed on it. Saw ‘Inception.’ Or at least I dreamt I did.",Michael
664,"And another thing I did this summer, I hired my nephew.",Michael
665,"Having Luke here is a pretty big deal for me, because his mother, who also happens to be my half-sister, kind of cut me off from that side of the family 15 years a- 14. The last time I saw Luke was the opening day of ‘Ace Ventura II’ and that was ’95, so yes, 15 years on the dot. Anyway, I lost him in a forest.",Michael
666,"Luke and I have been working side-by-side as master and commander. Me as master, he as commander. Occasionally he will need a little push, and I will do that, and he’ll slow down, and I’ll push him again. That’s the thing with kids, you have to keep pushing. You have to push them until they push you back. And then you push some more. It’s all about give and take, but mostly it’s about pushing each other.",Michael
667,"Would have been nice to work with my family. It would have been nice if Luke had been able to stay here. But he couldn’t. These things seldom work out. I don’t know how Ringling Brothers do it. Night after night, town after town, all across America. You would think they’d be sick of each other by now. But, clearly, they make it work. And my hat’s off to them.",Michael
668,"Ok, you know what? I made a mistake. I committed corporate punishment. My bad. It’s over. It’s done. But my punishment is … um … worse than hell.",Michael
669,"Yes, I will. I will talk alright. Be careful what you wish for Toby.",Michael
670,"They say that no one can take your pride, but the people who cast Andy’s play, they took mine.",Michael
671,Boo! Boo!,Michael
672,I don’t like that at all.,Michael
673,There are many reasons a man would wear a fake mustache to work. He is a fan of the outrageous. He loves to surprise! He loves… other things as well.,Michael
674,I used to think that she was the one. Or at least A the one. And if I called that one so wrong…,Michael
675,"Yes, I can ride a bike. I take spinning classes three times a month. I think I know how to ride a bike.",Michael
676,"How do I feel about losing the sale? It’s like if Michael Phelps came out of retirement, jumped in the pool, belly-flopped, and drowned.",Michael
677,"This morning, Danny Cordray stole a sale from me. So what do I do? I go out and I steal Danny Cordray. The sale that mattered, I made. Boom. Funny thing about it, we don’t even need him. We already have Packer on the road. Chhguuh! Crap. I forgot about Packer.",Michael
678,"A lot of people are really getting into Halloween this year! Six seconds, MacGruber! Pam’s got a lot of fun stuff planned! Uh, two seconds MacGruber! Including a… costume contest, and bobbing for apples, and a Ouija board… OHHH! BOOM! OHH EXPLOSION! MACGRUBERRRR!",Michael
679,Darryl Philbin is the greatest guy in the world. And you know what I’d like? I would like to have all the racists brought together and take Darryl Philbin out to lunch. Just to see what they’re missing.,Michael
680,Friends fight. Friends fight.,Michael
681,"I invited everyone in the office because it’s not a day for just Jim or Pam or the baby or me. It is about us all. And I thought we should all celebrate… my joy. And our, all of ours joys.",Michael
682,"I don’t even know how to say this, but Cece is turning out to be a little b-i-t-c-h. And that’s not true, but her parents are kind of boxing me out.",Michael
683,"Jim and Pam and Cece really seem to be clicking. They are totally gelling. It’s as if they leave my office and they go to another office that sells happiness. And good for them. That’s great, because, you know, the paper industry’s not gonna last forever.",Michael
684,I am feeling this. Call it the Holy Spirit or the passion of the Christ. I am loving these people.,Michael
685,Bye. Good luck. Good luck to you. Bye. Do good. Do good. Bye. Have fun. We’re proud of you. Bye. Okay.,Michael
686,See you in a few months.,Michael
687,There it is! I saw it! I saw it! He went right by! You missed it!,Michael
688,"Grandpa, where were you the day the the Scranton Strangler was caught? Well kiddo, I was there. I was there… And I’ll tell you what. You go sell these and buy yourself a nice spaceship.",Michael
689,"Gabe likes to entertain a lot, ad he cooks in an oven, and all that jazz. I just have a different life style. They have these bags of vegetables that steam right inside their own bag. So I’ll get a few ingredients, sit down in front of the TV, a bag of vegetables, before you know it I’m ready for bed!",Michael
690,Okay… Alright.,Michael
691,"Gabe, just go and have fun with Erin. But not too much fun! That girl’s gonna turn my hair gray.",Michael
692,"My whole life I believed that America was number one, that was the saying. Not America is number two. England is number two. China should be like eight.",Michael
693,So I happen to know more than the smartest guy in the office. So what? I don’t care.,Michael
694,"Okay, now where were we before I bested Oscar?",Michael
695,"My kids are growin up. As a boss, I look at that and say great. It is exactly what a boss would hope would happen because that’s what I want. That’s what every boss wants is a, is a wonderful Christmas with no drama.",Michael
696,"Man, I worked hard. I worked so hard for this! I was after corporate constantly. I emailed Joe. I wrote letters. And, know who I end up owing this to is the Scranton strangler. Thank you. Thank you, Scranton strangler. I love you! You just took one more person’s breath away.",Michael
697,"There’s nothing classier than boring Jazz music. I am here to tell ya. And I made a bit of a judgment call. I hired one musician, because I thought, what’s better, to hire an entire quartet for half an hour, or one bassist for the entire day?",Michael
698,"I guess there are just some people who you stay together with when you transfer, and some people you don’t. And that’s just the way it is. And I can be mature about that.",Michael
699,Did you see her face? Well it seems to me that there is a person sitting out there in the annex that still has feelings for Michael G. Scott. And it ain’t Tara.,Michael
700,I am dead inside.,Michael
701,"January three, 2011. A day which will live in-famously. Holly Partridge Flax, otherwise known as Holly, otherwise otherwise known as a living, breathing angel, is engaged to another man. This is freaking me out. I- okay, let’s switch to the happy video, okay? No, no, no, no, let’s push through. We’ll do this.",Michael
702,"Today will either be the best or the worst day of my life. Holly gave AJ an ultimatum. He either proposes by New Year’s or they break up. Now, if she’s engaged, I’m gonna go crazy, and I’m gonna start attacking people. If she’s not engaged, in all honesty, I may just burn this whole place to the ground out of happiness. Either way, I am going to need some talking down. And nobody talks me down like myself in a video talking me down.",Michael
703,My resolution? I never want to make Holly cry again. Unless it’s from laughing too hard. Or making love too beautifully.,Michael
704,"I am the plant. Every great seminar has one. My job is to make the speaker look good, and I do this through the techniques of leading questions and laughing at all jokes. And the character “Mikanos”, is just a little added flava. “Mikanos” is loosely based on another character I do, “Spiros”, who is more about the ladies.",Michael
705,"Holly broke up with A.J last week, which is the greatest thing that has ever happened… to me. To Holly, it’s been the worst week of her life, and I know for a fact that there was a week for her in high school when she got mono and her first period ever. Too much information? That’s what I thought. But, you know what? Here I am using it.",Michael
706,"Actually this is good. I am going to take this opportunity to go walk-about. Good. Good. Nope, get away. No, that’s enough. Ok.",Michael
